Date,8256 HK Equity,,8106 HK Equity,,1155 HK Equity,,524 HK Equity,,1202 HK Equity,,1085 HK Equity,,471 HK Equity,,138 HK Equity,,8005 HK Equity,,8227 HK Equity,,8167 HK Equity,,2342 HK Equity,,877 HK Equity,,989 HK Equity,,1883 HK Equity,,215 HK Equity,,552 HK Equity,,8 HK Equity,,763 HK Equity,,762 HK Equity,,728 HK Equity,,941 HK Equity
9/9/2014,0.171,,0.44,,0.98,,0.99,,1.59,,1.66,,1.2,,0.92,,1,,0.29,,0.166,,2.322,,2.37,,0.97,,3.1,,3.1,,3.81,,4.91,,15.25,,13.9,,5.17,,101.3
10/9/2014,0.163,,0.44,,1.01,,0.95,,1.54,,1.62,,1.2,,0.9,,0.94,,0.28,,0.166,,2.316,,2.31,,0.95,,3.08,,3.12,,3.74,,4.99,,15.283,,13.44,,4.99,,98.7
11/9/2014,0.17,,0.45,,0.95,,0.96,,1.55,,1.64,,2.4,,0.92,,0.95,,0.28,,0.166,,2.304,,2.26,,0.97,,3.03,,3.22,,3.71,,5.12,,15.183,,13.66,,5.04,,100
12/9/2014,0.191,,0.45,,0.95,,0.96,,1.56,,1.6,,2.75,,0.92,,1,,0.28,,0.17,,2.316,,2.24,,0.93,,3.04,,3.13,,3.72,,4.99,,15.133,,13.88,,4.97,,99.3
15/9/2014,0.215,,0.435,,0.92,,0.93,,1.59,,1.62,,2.9,,0.9,,1.01,,0.28,,0.166,,2.291,,2.22,,0.92,,3.09,,3.14,,3.69,,4.92,,14.883,,13.7,,4.95,,98.7
16/9/2014,0.235,,0.435,,0.91,,0.94,,1.52,,1.6,,2.8,,0.89,,1.01,,0.28,,0.166,,2.198,,2.13,,0.96,,3.08,,3.14,,3.67,,4.91,,14.5,,13.08,,4.71,,94.95
17/9/2014,0.235,,0.43,,0.92,,0.94,,1.52,,1.56,,3.15,,0.89,,1.07,,0.28,,0.155,,2.248,,2.15,,0.97,,3.09,,3.26,,3.74,,4.92,,14.733,,13.1,,4.76,,95.8
18/9/2014,0.285,,0.405,,0.94,,0.85,,1.55,,1.58,,2.95,,0.9,,1,,0.28,,0.153,,2.254,,2.22,,0.95,,3.07,,3.19,,3.7,,4.99,,14.633,,12.88,,4.79,,94.7
19/9/2014,0.265,,0.395,,0.93,,0.87,,1.53,,1.61,,2.9,,0.91,,0.99,,0.28,,0.166,,2.304,,2.22,,0.96,,3.09,,3.2,,3.74,,5.01,,14.7,,12.64,,4.81,,96.4
22/9/2014,0.275,,0.42,,0.92,,0.9,,1.51,,1.59,,3.05,,0.9,,0.99,,0.28,,0.166,,2.161,,2.17,,0.96,,3.11,,3.11,,3.71,,5.01,,14.5,,12.26,,4.71,,94.8
23/9/2014,0.295,,0.455,,0.91,,0.9,,1.51,,1.59,,3,,0.89,,0.96,,0.265,,0.164,,2.167,,2.17,,0.96,,3.04,,3.14,,3.7,,4.94,,14.317,,12.34,,4.79,,95.1
24/9/2014,0.28,,0.455,,0.92,,0.89,,1.53,,1.57,,4.55,,0.9,,1.05,,0.28,,0.166,,2.266,,2.18,,0.96,,3.06,,3.2,,3.73,,5.06,,14.883,,12.38,,5.04,,94.9
25/9/2014,0.25,,0.455,,0.94,,0.86,,1.55,,1.56,,4.15,,0.89,,1.04,,0.32,,0.166,,2.192,,2.19,,0.95,,3.06,,3.19,,3.71,,5.1,,14.7,,12.22,,4.86,,94.1
26/9/2014,0.247,,0.45,,0.93,,0.96,,1.55,,1.56,,4.3,,0.9,,1.04,,0.285,,0.166,,2.198,,2.17,,0.95,,3.07,,3.16,,3.68,,5.07,,14.6,,12.16,,4.94,,92.7
29/9/2014,0.226,,0.45,,0.9,,0.91,,1.45,,1.55,,3.95,,0.9,,1.02,,0.28,,0.155,,2.061,,2.14,,0.88,,2.95,,3.07,,3.65,,4.93,,14.517,,11.94,,4.86,,92.55
30/9/2014,0.217,,0.415,,0.88,,0.9,,1.44,,1.5,,4.2,,0.88,,1.06,,0.255,,0.146,,2.179,,2.14,,0.89,,2.91,,3.1,,3.6,,4.88,,14.35,,11.6,,4.76,,89.75
1/10/2014,0.217,,0.415,,0.88,,0.9,,1.44,,1.5,,4.2,,0.88,,1.06,,0.255,,0.146,,2.179,,2.14,,0.89,,2.91,,3.1,,3.6,,4.88,,14.35,,11.6,,4.76,,89.75
2/10/2014,0.217,,0.415,,0.88,,0.9,,1.44,,1.5,,4.2,,0.88,,1.06,,0.255,,0.146,,2.179,,2.14,,0.89,,2.91,,3.1,,3.6,,4.88,,14.35,,11.6,,4.76,,89.75
3/10/2014,0.207,,0.39,,0.88,,0.86,,1.48,,1.5,,4.3,,0.85,,1.03,,0.255,,0.146,,2.111,,2.09,,0.93,,2.91,,3.13,,3.561,,5.02,,14.717,,11.56,,4.78,,92.85
6/10/2014,0.23,,0.39,,0.88,,0.88,,1.45,,1.54,,4.95,,0.86,,1.04,,0.32,,0.142,,2.204,,2.12,,0.93,,2.98,,3.14,,3.62,,4.94,,14.833,,11.5,,4.7,,91.95
7/10/2014,0.27,,0.39,,0.89,,0.9,,1.49,,1.53,,4.85,,0.86,,1.05,,0.295,,0.146,,2.273,,2.14,,0.92,,3.08,,3.1,,3.65,,5.06,,14.633,,11.48,,4.69,,92.95
8/10/2014,0.35,,0.39,,0.89,,0.9,,1.49,,1.52,,5.2,,0.89,,1.06,,0.295,,0.153,,2.273,,2.15,,0.98,,3.03,,3.08,,3.69,,4.94,,14.483,,11.4,,4.68,,91.95
9/10/2014,0.335,,0.39,,0.89,,0.91,,1.69,,1.5,,5,,0.88,,1.06,,0.295,,0.17,,2.273,,2.15,,0.91,,2.99,,3.04,,3.61,,5,,14.5,,11.7,,4.7,,94.95
10/10/2014,0.335,,0.395,,0.87,,0.84,,1.65,,1.48,,4.8,,0.88,,1.08,,0.285,,0.17,,2.322,,2.08,,0.91,,2.96,,3.01,,3.571,,4.96,,14.367,,11.48,,4.57,,92.35
13/10/2014,0.29,,0.395,,0.88,,0.79,,1.67,,1.47,,4.75,,0.87,,1.07,,0.31,,0.166,,2.268,,2.11,,0.92,,2.97,,2.97,,3.501,,4.95,,14.217,,11.5,,4.67,,93.6
14/10/2014,0.3,,0.395,,0.87,,0.79,,1.66,,1.47,,4.3,,0.87,,1.05,,0.31,,0.164,,2.261,,2.06,,0.9,,2.96,,2.93,,3.541,,4.9,,13.9,,11.46,,4.66,,92.75
15/10/2014,0.3,,0.385,,0.88,,0.79,,1.68,,1.45,,4.4,,0.87,,1.04,,0.32,,0.166,,2.418,,2.08,,0.96,,2.97,,2.9,,3.521,,4.94,,14.033,,11.58,,4.69,,92.55
16/10/2014,0.295,,0.43,,0.88,,0.79,,1.61,,1.42,,4.45,,0.87,,1.07,,0.32,,0.166,,2.356,,1.99,,0.9,,2.95,,2.87,,3.461,,4.87,,14.05,,11.34,,4.6,,91.45
17/10/2014,0.295,,0.435,,0.9,,0.77,,1.63,,1.45,,4.25,,0.86,,1.06,,0.31,,0.162,,2.35,,2,,0.9,,2.93,,2.85,,3.531,,4.8,,14.083,,11.42,,4.64,,91.95
20/10/2014,0.285,,0.435,,0.92,,0.77,,1.6,,1.4,,3.85,,0.88,,1.05,,0.31,,0.151,,2.336,,2.02,,0.92,,2.93,,2.9,,3.551,,4.79,,14.45,,11.4,,4.78,,92.85
21/10/2014,0.27,,0.435,,0.91,,0.72,,1.59,,1.41,,4.2,,0.85,,1.05,,0.3,,0.16,,2.356,,2.01,,0.89,,2.9,,2.98,,3.531,,4.79,,14.233,,11.32,,4.73,,91.2
22/10/2014,0.28,,0.435,,0.9,,0.7,,1.61,,1.39,,4.15,,0.86,,1.06,,0.28,,0.157,,2.377,,2.02,,0.9,,2.92,,2.94,,3.59,,4.89,,14.483,,11.32,,4.81,,91
23/10/2014,0.265,,0.435,,0.88,,0.73,,1.59,,1.33,,4,,0.85,,1.07,,0.3,,0.14,,2.336,,2.05,,0.91,,2.85,,2.98,,3.561,,4.9,,14.433,,10.92,,4.69,,88.1
24/10/2014,0.28,,0.435,,0.88,,0.66,,1.6,,1.34,,3.85,,0.86,,1.04,,0.3,,0.144,,2.35,,2.03,,0.91,,2.88,,2.93,,3.521,,4.86,,14.933,,11.06,,4.69,,90
